image_name,fold,partly_cloudy,haze,clear,primary,cultivation,bare_ground,road,artisinal_mine,blow_down,selective_logging,slash_burn,water,habitation,cloudy,blooming,conventional_mine,agriculture
train_345,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_346,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_347,9,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_348,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_349,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_350,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_351,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_352,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_353,7,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_354,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_355,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_356,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_357,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_358,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_359,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_360,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_361,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_362,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_363,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_364,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_365,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_366,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_367,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_368,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_369,8,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
train_370,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_371,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_372,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_373,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_374,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_375,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_376,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_377,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_378,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_379,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_380,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_381,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_382,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_383,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_384,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_385,5,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_386,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_387,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_388,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_389,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_390,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_391,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_392,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_393,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_394,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_395,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_396,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_397,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_398,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_399,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_400,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_401,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_402,8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_403,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
train_404,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_405,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_406,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_407,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_408,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_409,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_410,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_411,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_412,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_414,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_415,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_416,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
train_417,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_418,6,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
train_419,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_420,9,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
train_421,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_422,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_423,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_424,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_425,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
train_426,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_427,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_428,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_429,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_430,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
train_431,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_432,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_433,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_434,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_435,9,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_436,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_437,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_438,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_439,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_440,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_441,7,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_442,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_443,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_444,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_445,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
train_446,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_447,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_448,7,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
train_449,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_450,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_451,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_452,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_453,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_454,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_455,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_456,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
train_457,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_458,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_459,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_460,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_461,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
train_462,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_463,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_464,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_465,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_466,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_467,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_468,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_469,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_470,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_471,2,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
train_472,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_473,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_474,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_475,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_476,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_477,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1
train_478,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_479,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_480,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_481,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_482,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_483,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_484,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_485,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_486,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_487,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_488,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_489,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_490,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_491,4,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
train_492,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_493,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_494,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_495,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_496,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_497,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_498,9,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
train_499,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_500,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_501,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_502,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_503,8,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_504,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_505,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_506,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_507,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_508,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_509,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_510,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_511,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_512,6,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
train_513,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
train_514,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_515,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_516,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_517,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_518,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_519,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_520,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_521,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
train_522,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_523,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_524,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_525,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_526,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_527,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_528,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_529,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_530,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_531,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_532,6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_533,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
train_534,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_535,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_536,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_537,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_538,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_539,8,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_540,9,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_541,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
train_542,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_543,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_544,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_545,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_546,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_547,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_548,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_549,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_550,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_551,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_552,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_553,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_554,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_555,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_556,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_557,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_558,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_559,9,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
train_560,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_561,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_562,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_563,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_564,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_565,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_566,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_567,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_568,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_569,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_570,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_571,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_572,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_573,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_574,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
train_575,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_576,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_577,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_578,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_579,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_580,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_581,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_582,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_583,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_584,8,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_585,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_586,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_587,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_588,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_589,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_590,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_591,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_592,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_593,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_594,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_595,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_596,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_597,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1
train_598,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_599,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_600,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_601,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_602,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_603,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_604,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_605,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_606,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_607,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_608,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_609,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_610,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_611,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_612,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_613,5,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_614,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_615,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_616,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_617,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_618,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
train_619,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_620,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_621,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_622,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_623,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_624,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_625,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_626,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_627,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_628,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_629,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_630,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_631,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_632,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_633,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_634,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_635,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_636,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_637,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_638,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_639,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_640,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_641,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_642,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_643,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_644,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_645,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_646,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_647,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_648,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_649,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_650,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_651,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
train_652,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_653,6,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_654,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_655,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_656,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_657,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_658,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_659,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_660,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_661,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_662,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_663,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_664,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_665,9,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
train_666,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_667,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_668,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_669,7,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_670,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
train_671,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_672,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_673,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_674,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_675,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_676,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_677,9,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_678,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_679,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_680,3,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1
train_681,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_682,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_683,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_684,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_685,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_686,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_687,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_688,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_689,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_690,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_691,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
