image_name,fold,slash_burn,road,artisinal_mine,water,agriculture,clear,bare_ground,partly_cloudy,selective_logging,cloudy,conventional_mine,blooming,cultivation,haze,blow_down,habitation,primary
train_345,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_346,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_347,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_348,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_349,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_350,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_351,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_352,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_353,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
train_354,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_355,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_356,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_357,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_358,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_359,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_361,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_362,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_363,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
train_364,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_365,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_366,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_367,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_369,7,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_370,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_371,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_372,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_373,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_374,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_375,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_377,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_378,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_379,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_380,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_381,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_382,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_383,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_384,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_385,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
train_386,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_387,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_388,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_389,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_390,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_391,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_392,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_393,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_394,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
train_395,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_396,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_397,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_398,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_399,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_400,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
train_401,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_402,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
train_403,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_404,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_405,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_406,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
train_407,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_408,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
train_409,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_410,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_411,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_412,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_413,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_414,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_415,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_416,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
train_417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_418,6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
train_419,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_420,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
train_421,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_422,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_423,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_424,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_425,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
train_426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
train_427,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_428,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_430,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
train_431,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_432,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_434,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_435,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
train_436,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_437,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_438,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_439,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_440,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_441,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
train_442,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_443,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_444,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_445,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
train_446,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_447,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_448,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_449,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_450,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_451,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
train_452,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_453,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
train_455,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_456,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
train_457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_458,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_459,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_460,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_461,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
train_462,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_463,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_464,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_465,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_466,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_467,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_468,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_469,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_470,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_471,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
train_472,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_473,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_474,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
train_475,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_476,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_477,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_478,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_479,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_480,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_481,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_482,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_483,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_485,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_486,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
train_487,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_488,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_489,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_490,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_491,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
train_492,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_493,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_494,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_495,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_496,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_497,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_498,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
train_499,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
train_500,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_501,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_502,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_503,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_504,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
train_505,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_506,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_507,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_508,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_509,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_510,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_511,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_512,7,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
train_513,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
train_514,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_515,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_516,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_517,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_518,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
train_519,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
train_520,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
train_521,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
train_522,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_523,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
train_524,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_525,8,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_526,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_527,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_528,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_529,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
train_530,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_532,5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
train_533,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
train_534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_535,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_536,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_537,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
train_538,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_539,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
train_540,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
train_541,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
train_542,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_543,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_544,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
train_545,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_546,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_547,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_548,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_549,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_550,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_551,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_552,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_553,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_555,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_556,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_557,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_558,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_559,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_560,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_562,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_563,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_564,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_565,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_566,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
train_567,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_568,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_569,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_570,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_571,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_572,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_573,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_574,6,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
train_575,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_576,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_577,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_578,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_579,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_580,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_581,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
train_582,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_583,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_584,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_585,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_586,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_587,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_588,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_589,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_590,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_591,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_592,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_593,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_594,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_595,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_596,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_597,9,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
train_598,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_599,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_600,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_601,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_602,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_603,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_604,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_605,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_606,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_607,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_608,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_609,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
train_610,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_611,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_612,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_613,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_614,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_615,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_616,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_617,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_618,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
train_619,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_620,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_621,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_622,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_623,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_624,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_626,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_627,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_629,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_630,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_631,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_632,5,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_633,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_634,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_635,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_636,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_637,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_638,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_639,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_640,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_641,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_642,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_643,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_644,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_645,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_646,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_647,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_648,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_649,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_650,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_651,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
train_652,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_653,5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_654,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_655,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_656,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_657,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_658,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_659,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
train_660,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_661,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_662,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_663,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_664,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_665,8,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
train_666,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_667,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_669,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_670,5,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
train_671,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_672,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_673,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_674,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_675,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_676,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_677,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_678,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_679,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_680,7,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1
train_681,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_682,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_683,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_684,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_685,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_686,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_687,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_688,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_689,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_690,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
