image_name,fold,bare_ground,haze,artisinal_mine,selective_logging,agriculture,cultivation,clear,partly_cloudy,blooming,slash_burn,water,blow_down,road,primary,cloudy,habitation,conventional_mine
train_345,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_346,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_347,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
train_348,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_349,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_350,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_351,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
train_352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_353,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
train_354,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_356,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_357,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_358,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_359,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_360,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_361,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_362,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_363,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
train_364,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_365,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_366,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_367,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_368,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_369,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
train_370,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_371,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_372,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_373,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_374,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_375,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_377,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_378,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_379,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_380,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_381,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
train_382,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_385,2,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0
train_386,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
train_387,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_388,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
train_389,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_390,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_391,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_392,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_393,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_394,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
train_395,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_397,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_398,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_399,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_400,4,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
train_401,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_402,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
train_403,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
train_404,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_405,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_406,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
train_407,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_408,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
train_409,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_410,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_411,3,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_412,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_414,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_415,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_416,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
train_417,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_418,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_419,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_420,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
train_421,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_422,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_424,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_425,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
train_426,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
train_427,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_430,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
train_431,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_432,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_434,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_435,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_436,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_437,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_438,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_439,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_440,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_441,4,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
train_442,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_443,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_444,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
train_445,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
train_446,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_447,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_448,2,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_449,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_450,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_451,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_452,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
train_453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_454,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
train_455,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_456,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
train_457,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_458,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_459,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_460,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_461,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
train_462,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_463,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
train_464,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_465,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
train_466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_467,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_468,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_469,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_470,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_471,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
train_472,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_473,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_474,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
train_475,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
train_476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_477,2,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
train_478,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_479,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_480,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_481,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_482,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_485,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_486,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_487,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_488,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_489,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_490,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_491,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
train_492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_493,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_494,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_495,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_496,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_498,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
train_499,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_500,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_501,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_503,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
train_504,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
train_505,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_507,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_509,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_511,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_512,3,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
train_513,3,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
train_514,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_516,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_517,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_518,2,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
train_519,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
train_520,3,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
train_521,4,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
train_522,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_523,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
train_524,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_525,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_526,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_527,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_528,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_529,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
train_530,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_531,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_532,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0
train_533,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
train_534,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_535,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
train_536,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_537,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
train_538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_539,4,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
train_540,4,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
train_541,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
train_542,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_544,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
train_545,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_546,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_547,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_548,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_549,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_550,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_551,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_552,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_553,4,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_555,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_556,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_557,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_558,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_559,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
train_560,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_561,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_562,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
train_563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_564,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_565,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_566,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
train_567,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_568,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_570,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
train_571,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_572,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_573,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_574,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0
train_575,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
train_576,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_577,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_578,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_579,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_580,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_581,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
train_582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_583,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_584,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_585,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_586,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_587,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_588,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
train_589,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_590,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_592,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_593,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_594,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_595,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_597,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
train_598,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_599,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_600,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_602,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_603,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_604,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_605,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_606,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_607,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_608,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_609,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_610,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_611,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_612,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_613,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
train_614,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_615,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_616,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_617,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_618,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
train_619,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_620,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_621,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_622,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_623,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_624,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_626,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_627,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_629,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_630,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_631,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_632,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_633,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_634,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_635,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_637,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_638,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_639,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_640,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_641,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_642,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_643,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_644,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_645,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_647,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_649,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_650,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_651,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
train_652,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_653,4,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
train_654,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_655,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_656,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_657,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_658,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_659,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
train_660,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_661,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
train_662,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_664,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_665,2,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0
train_666,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_667,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_668,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_669,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
train_670,3,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0
train_671,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_672,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_674,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_675,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_676,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_677,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_678,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_679,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_680,4,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0
train_681,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_682,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_683,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_684,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_685,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_687,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_688,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
train_689,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_690,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
train_691,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
