image_name,fold,road,artisinal_mine,cloudy,selective_logging,blooming,agriculture,haze,slash_burn,habitation,clear,water,conventional_mine,cultivation,blow_down,primary,bare_ground,partly_cloudy
train_345,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_346,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_347,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_348,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_349,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_350,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_351,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_352,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_353,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
train_354,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_356,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_357,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_358,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_359,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_360,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_361,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_362,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_363,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
train_364,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_365,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_366,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_367,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_368,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_369,3,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_370,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_371,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_372,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_373,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_374,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_375,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_376,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_377,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_378,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_379,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_380,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_381,5,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_382,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_383,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_384,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_385,6,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
train_386,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_387,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_388,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_389,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_390,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_391,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_392,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_393,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_394,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
train_395,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_396,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_397,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_398,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_400,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
train_401,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
train_403,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_404,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_405,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_406,9,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
train_407,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_408,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
train_409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_410,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_411,9,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_412,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
train_413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_414,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_415,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_416,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
train_417,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_418,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
train_419,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_420,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
train_421,8,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_422,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_423,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_424,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_425,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
train_426,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
train_427,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_428,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_429,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_430,6,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
train_431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_432,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_433,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_435,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
train_436,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_437,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_438,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_439,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_440,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_441,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
train_442,9,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_443,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_444,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_445,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
train_446,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_447,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_448,3,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_449,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_450,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_451,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
train_452,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
train_453,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_454,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
train_455,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_456,6,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
train_457,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_458,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_459,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_460,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_461,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
train_462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_463,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_464,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_465,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
train_466,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_467,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_468,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_469,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_470,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_471,7,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0
train_472,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_473,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_474,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
train_475,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_476,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_477,2,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0
train_478,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_479,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_480,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_481,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_482,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_483,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_484,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_485,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_486,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
train_487,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_488,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_489,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_490,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_491,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
train_492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_493,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_494,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_495,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_496,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_497,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_498,8,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
train_499,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
train_500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_501,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_502,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_503,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_504,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
train_505,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_506,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_507,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_508,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_509,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_510,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_511,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_512,3,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
train_513,8,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
train_514,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_515,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_516,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_517,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_518,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
train_519,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
train_520,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_521,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
train_522,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_523,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
train_524,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_525,7,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_526,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_528,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_529,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
train_530,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_532,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_533,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
train_534,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_535,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
train_536,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_537,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
train_538,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_539,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
train_540,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
train_541,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
train_542,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_543,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_544,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_546,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_547,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_548,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_549,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_550,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_552,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_553,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_554,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_555,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_556,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_557,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_558,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_559,6,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_560,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_561,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_562,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_564,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_565,9,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_566,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
train_567,8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_568,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_569,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_570,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
train_571,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_572,9,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_573,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_574,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_575,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_576,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_577,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_578,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_580,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_581,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
train_582,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_583,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_584,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_585,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_586,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_587,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_588,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
train_589,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_590,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_591,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_592,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_593,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_594,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_595,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_596,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_597,4,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
train_598,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_599,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_600,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_601,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_602,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_603,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_604,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_605,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_606,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_607,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_608,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_609,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
train_610,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_611,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_612,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_613,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_614,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_615,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_616,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_617,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_618,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
train_619,9,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_620,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_621,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_622,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_623,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_624,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_625,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_626,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_627,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_628,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_629,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_630,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_631,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_632,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_633,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_634,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_635,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_636,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_637,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_638,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_639,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_640,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_641,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_642,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_643,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_644,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_645,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_646,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_647,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_648,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_649,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_650,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_651,7,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
train_652,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_653,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_654,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_655,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_656,7,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_657,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_658,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_659,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
train_660,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_661,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_662,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_663,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_665,9,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_666,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_667,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_668,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_669,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_670,6,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_671,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_672,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_673,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_674,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_675,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_676,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_677,8,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_678,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_679,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_680,3,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0
train_681,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_682,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_683,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_684,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_686,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_687,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_688,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_689,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_690,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_691,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
