image_name,fold,haze,bare_ground,partly_cloudy,blow_down,primary,slash_burn,blooming,habitation,road,water,selective_logging,clear,cloudy,cultivation,conventional_mine,agriculture,artisinal_mine
train_345,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_346,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_347,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
train_348,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_349,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_350,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_351,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_352,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_353,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
train_354,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_355,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_356,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_357,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_358,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_359,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_360,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_361,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_362,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_363,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_364,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_365,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_366,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_367,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_368,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_369,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
train_370,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_371,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_372,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_373,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_374,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_375,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_376,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_377,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_378,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_379,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_380,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_381,3,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
train_382,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_383,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_384,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_385,9,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
train_386,3,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_387,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_388,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_389,8,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_390,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_391,4,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_392,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_393,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_394,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_395,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_397,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_398,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_399,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_400,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
train_401,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_402,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
train_403,8,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
train_404,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_405,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_406,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
train_407,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_408,9,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_409,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_410,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_411,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_412,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
train_413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_414,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_415,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_416,8,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
train_417,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_418,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_419,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_420,5,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
train_421,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_422,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_423,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_424,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_425,7,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
train_426,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_427,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_428,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_429,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_430,5,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
train_431,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_432,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_433,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_434,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_435,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_436,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_437,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_438,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_439,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_440,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_441,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
train_442,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_443,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_444,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
train_445,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
train_446,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_447,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_448,9,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1
train_449,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_450,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_451,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_452,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_453,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_454,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_455,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_456,5,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
train_457,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_458,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_459,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_460,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_461,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
train_462,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_463,7,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_464,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_465,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
train_466,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_467,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_468,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_469,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_470,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_471,2,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
train_472,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_473,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_474,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
train_475,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
train_476,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_477,5,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
train_478,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_479,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_480,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_481,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_482,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_483,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_484,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_485,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_486,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_487,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_488,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_489,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_490,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_491,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
train_492,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_493,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_494,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_495,9,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_496,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_497,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_498,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
train_499,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_500,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_501,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_502,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_503,3,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_504,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_505,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_506,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_507,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_508,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_509,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_510,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_511,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_512,6,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
train_513,2,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
train_514,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_515,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_516,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_517,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_518,6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
train_519,7,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_520,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
train_521,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
train_522,9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_523,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
train_524,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_525,4,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_526,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_527,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_528,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_529,6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_530,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_531,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_532,4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
train_533,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
train_534,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_535,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
train_536,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_537,9,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_538,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_539,9,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
train_540,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
train_541,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
train_542,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_543,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_544,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
train_545,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_546,9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_547,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_548,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_549,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_550,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_551,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_552,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_553,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_554,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_555,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_556,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_557,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_558,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_559,8,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
train_560,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_561,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_562,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_563,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_564,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_565,4,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_566,8,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_567,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_568,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_569,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_570,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_571,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_572,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_573,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_574,9,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
train_575,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
train_576,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_577,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_578,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_579,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_580,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_581,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_582,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_583,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_584,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_585,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_586,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_587,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_588,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
train_589,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_590,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_591,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_592,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_593,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_594,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_595,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_596,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_597,2,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0
train_598,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_599,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_600,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_601,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_602,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_603,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_604,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_605,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_606,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_607,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_608,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_609,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_610,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_611,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_612,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_613,6,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
train_614,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_615,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_616,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_617,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_618,6,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
train_619,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_620,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_621,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_622,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_623,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_624,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_625,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_626,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_627,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_628,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_629,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_630,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_631,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_632,4,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_633,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_634,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_635,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_636,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_637,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_638,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_639,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_640,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_641,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_642,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_643,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_644,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_645,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_646,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_647,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_648,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_649,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_650,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_651,6,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
train_652,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_653,4,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
train_654,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_655,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_656,8,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_657,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_658,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_659,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
train_660,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_661,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_662,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_663,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_664,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_665,6,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
train_666,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_667,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_668,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_669,6,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
train_670,6,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
train_671,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_672,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_673,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_674,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_675,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_676,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_677,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_678,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_679,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_680,6,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
train_681,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_682,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_683,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_684,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_685,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_686,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_687,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_688,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_689,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_690,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_691,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
